label,awk,cat,cat -b,cat -n,cat -s,cd,chattr,chattr +a,chattr +i,chattr -i,crontab,crontab -e,crontab -l,crontab -r,curl,curl -X,curl -d,curl -o,curl -s,echo,echo -e,echo -n,free,free -g,free -h,free -m,grep,grep -E,grep -i,grep -r,grep -v,head,head -n,ifconfig,lockr,ls,ls -R,ls -a,ls -h,ls -l,ls -la,ls -lh,lscpu,id,pkill,pkill -9,pkill -f,pkill -u,ps,ps -e,ps -f,ps -u,ps -x,rm,rm -f,rm -r,rm -rf,sh,tftp,top,logname,whoami,uname,uname -a,uname -n,uname -r,uname -s,w,wc,wc -c,wc -l,wc -w,wget,wget --no-check-certificate,wget -O,wget -q,which,which -ls,ack,ack -i,ack -w,ack -c,ack -l,ack -n,bzip2,bzip2 -k,bzip2 -f,bzip2 -v,bzip2 -d,bzip2 -t,cmp,cmp -l,cmp -s,cmp -n,cmp -i,diff,diff -u,diff -c,diff -i,diff -b,diff -r,find,find -name,find -type,find -mtime,find -size,find -exec,gzip,gzip -k,gzip -d,gzip -v,gzip --best,gzip --fast,locate,locate -i,locate -r,locate -l,locate -e,mosh,mosh -p,mosh -s,mosh -c,mosh --predict,rsync,rsync -a,rsync -v,rsync -z,rsync --delete,rsync -P,scp,scp -r,scp -p,scp -C,scp -P,scp -l,scp -t,ssh,ssh -p,ssh -i,ssh -L,ssh -R,ssh -o,su,su -c,su -l,su -p,sudo,sudo -u,sudo -s,sudo -H,sudo -E,sudo -n,tar,tar -c,tar -x,tar -t,tar -z,tar -j,tar -v,tar -f,tar --exclude,zip,zip -r,zip -u,zip -d,zip -9,zip -l,nproc,chmod,chown,chrgp,dnf,yum,apt-get,kill,killall,bg
gzip -d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642163016385068,0.2744812107884054,0.24274821803698066,0.271155082025843,1.0,0.23047385262638728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642163016385068,0.2744812107884054,1.0,0.271155082025843,0.44272603338460903,0.44272603338460903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24891454177242264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671727761543897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gzip -v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48058711036600277,0.23379709441128046,0.206767624958901,1.0000000000000002,0.271155082025843,0.19631258885462177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48058711036600277,0.23379709441128046,0.271155082025843,1.0000000000000002,0.3771043559894028,0.3771043559894028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368917807432732,0.6933618470885317,0.0,0.0,0.0,0.0,0.0,0.0,0.21201996470341275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616139169287278,0.0,0.0,0.0,0.0,0.0,0.0,0.42258487126579797,0.0,0.0,0.0,0.0,0.0,0.0,0.22757192957314934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gzip --best,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846743032750292,0.38173011345473545,0.33759798911563893,0.3771043559894028,0.44272603338460903,0.320527622487219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846743032750292,0.38173011345473545,0.44272603338460903,0.3771043559894028,1.0,0.6157137622201525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461736998259195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715660312794714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gzip --fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846743032750292,0.38173011345473545,0.33759798911563893,0.3771043559894028,0.44272603338460903,0.320527622487219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846743032750292,0.38173011345473545,0.44272603338460903,0.3771043559894028,0.6157137622201525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461736998259195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715660312794714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locate,0.0,0.2336037832887818,0.1286692806009077,0.1308675130736753,0.1185772857735385,0.0,0.1889777105843878,0.2261758033929008,0.22191023854292222,0.23069719818326273,0.0,0.0,0.0,0.0,0.2283986672171705,0.11171780725550248,0.11171780725550248,0.2622305308313077,0.14494072857258777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3378709319820165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10490160741160605,0.08615830816278366,0.08540992222253971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336037832887818,0.1329522642771997,0.126972629596894,0.10686108427965677,0.0,0.2878816079833983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283986672171705,0.11314759620776767,0.2622305308313077,0.14494072857258777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37166481303273163,1.0,0.5252442516426796,0.6031702141496599,0.43259631456683745,0.6068206738740856,0.46333464435894234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5511094365186296,0.4249609625515838,0.4414840721137493,0.557219378598765,0.0,0.0,0.0,0.0,0.0,0.24211784691449137,0.15016089339193414,0.14823978199071358,0.24388367559811225,0.1287204101850677,0.1613994299155646,0.24211784691449137,0.12940458048603654,0.24761617030529723,0.15093294108160998,0.15317783881825617,0.13524597115351764,0.12940458048603654,0.0,0.0,0.1590693018435593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637091217939781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locate -i,0.0,0.1287412493769006,0.07091085472922368,0.07212232138862759,0.06534906114656332,0.0,0.10414739959474263,0.12464761956200991,0.12229682652110453,0.12713940289720455,0.0,0.0,0.0,0.0,0.12587266079166082,0.061568737805676836,0.061568737805676836,0.14451772008442312,0.07987820325223849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437203142810826,0.18620385894063332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057812265750508705,0.047482656662990154,0.04707021410916384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287412493769006,0.07327124744968345,0.06997581435043292,0.058892151943131424,0.0,0.15865427075980765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12587266079166082,0.06235670798950027,0.14451772008442312,0.07987820325223849,0.0,0.0,0.0,0.6437203142810826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207990946676941,0.2690725696394114,0.20482798568427052,0.5511094365186296,0.28946706355744645,0.33241279684484015,0.23840791116096563,0.3344245996466024,0.2553480947722163,0.0,0.0,0.0,0.0,0.0,0.0,0.5511094365186296,1.0000000000000002,0.23419999661421775,0.24330603821455837,0.3070888577568263,0.0,0.0,0.0,0.0,0.0,0.13343343018414916,0.08275508534436282,0.08169634272254667,0.1344065950349679,0.07093903272553952,0.08894874887519486,0.13343343018414916,0.07131608543458924,0.1364636080898534,0.0831805681115856,0.08441775243827061,0.07453533095382993,0.07131608543458924,0.0,0.0,0.08766459330641578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09022164186483897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locate -r,0.0,0.09927248860209228,0.054679421334981555,0.05561358432252103,0.050390717499077135,0.0,0.08030814979073606,0.09611588711572487,0.09430318857125178,0.09803730339791279,0.0,0.0,0.0,0.0,0.09706051746610762,0.04747570690545064,0.04747570690545064,0.11143773879248528,0.06159415152713473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18925115836184034,0.0,0.1435819564732784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21726027255102687,0.17844128394080971,0.1768913121399699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09927248860209228,0.056499522200651325,0.05395841089120178,0.04541178923478885,0.0,0.12233844522952263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09706051746610762,0.04808331139485087,0.11143773879248528,0.06159415152713473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15794303669294402,0.4249609625515838,0.22320830275275935,0.25632379478748435,0.18383654623459095,0.2578750976657321,0.19689913645027182,0.0,0.0,0.0,0.0,0.0,0.0,0.4249609625515838,0.23419999661421775,1.0000000000000002,0.1876134962366517,0.23679648348172652,0.0,0.0,0.0,0.0,0.0,0.10289063327569925,0.06381251779344208,0.06299612044321057,0.10364104153279197,0.05470114941228104,0.0685884570921952,0.10289063327569925,0.054991895081929976,0.10522720607627599,0.06414060792278245,0.06509460182577748,0.057474258082622576,0.054991895081929976,0.0,0.0,0.06759824362384738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06956998597604339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locate -l,0.0,0.1031323495075092,0.27684650965338065,0.2815762554376914,0.05234998298349752,0.0,0.08343064920752911,0.0998530146954966,0.09796983575566277,0.10184913847917947,0.0,0.0,0.0,0.0,0.10083437366838952,0.04932163247477819,0.04932163247477819,0.1157706025839558,0.0639890230653597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14916463490028822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463123888113537,0.03803752073413701,0.03770712026172544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031323495075092,0.05869630702984149,0.056056393561427525,0.04717746663827342,0.0,0.1270951445791647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10083437366838952,0.04995286152368748,0.1157706025839558,0.0639890230653597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22185558629704574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4309902912363742,0.0,0.0,0.0,0.0,0.0,0.0,0.16408409511908562,0.4414840721137493,0.231886971069549,0.266290042320514,0.19098438253636785,0.26790166214474076,0.20455486554296165,0.0,0.0,0.0,0.0,0.0,0.0,0.4414840721137493,0.24330603821455837,0.1876134962366517,1.0,0.24600348032447572,0.0,0.0,0.0,0.0,0.0,0.10689117298722302,0.06629364268690967,0.06544550260251467,0.10767075822512322,0.056828010852655805,0.07125527755596114,0.10689117298722302,0.057130061143146824,0.10931859518759426,0.06663448944481377,0.06762557603906726,0.33569379240376873,0.057130061143146824,0.0,0.0,0.07022656312618569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07227496973177118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locate -e,0.0,0.13016855496249555,0.07169701658118792,0.07292191431367911,0.0660735614946593,0.0,0.10530204246084983,0.12602954062066862,0.12365268522559082,0.12854894941615377,0.0,0.0,0.0,0.0,0.12726816341953784,0.062251327137327686,0.062251327137327686,0.14611993343944557,0.08076378270886962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882682307656048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17899525615748654,0.0,0.058453208495906725,0.17423850497967697,0.047592063787012424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13016855496249555,0.26887022569610475,0.07075160976303242,0.21610586329313888,0.0,0.16041321071052247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12726816341953784,0.06304803324883627,0.14611993343944557,0.08076378270886962,0.0,0.0,0.0,0.0,0.0,0.0,0.17652214839096855,0.0,0.0,0.24384274101865605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20709883616512487,0.557219378598765,0.29267627551290726,0.3360981319177575,0.24105104958704904,0.33813223881700183,0.45088271918616163,0.0,0.24384274101865605,0.0,0.0,0.0,0.0,0.557219378598765,0.3070888577568263,0.23679648348172652,0.24600348032447572,1.0,0.0,0.0,0.0,0.0,0.0,0.13491275620536378,0.08367255970568893,0.08260207920448182,0.1358967101671629,0.26031211973942686,0.08993489004374582,0.13491275620536378,0.07210673992626315,0.13797652854852369,0.08410275963957872,0.08535366016141048,0.07536167600414959,0.07210673992626315,0.0,0.0,0.0886364975274075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09122189511699,0.2351436485652213,0.0,0.18715710787908682,0.3558115594373066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mosh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29772097077730336,0.14562577984570388,0.14562577984570388,0.1709106475045912,0.18893233897363304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29772097077730336,0.147489530453628,0.1709106475045912,0.18893233897363304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.6038460956980113,0.44640784346059115,0.5043464610372589,0.39521109586088,0.3156041202173609,0.19573689942299666,0.1932327028866881,0.15895295174110435,0.167788919025137,0.21038649455723613,0.3156041202173609,0.1686807449217731,0.16138563219669486,0.19674327476860284,0.1996695314827656,0.1762950822618345,0.1686807449217731,1.0000000000000002,0.6038460956980113,0.6092369009200747,0.4754090364115432,0.6541456278578959,0.47801964470530933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mosh -p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17977764581129627,0.08793555859280641,0.08793555859280641,0.10320372720886642,0.11408605524032149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17977764581129627,0.08906097712075618,0.10320372720886642,0.11408605524032149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25054533449475624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038460956980113,1.0,0.2695616333626469,0.551929342231799,0.2386466772121248,0.1905763157794591,0.11819496250061082,0.1166828131993004,0.09598311930854024,0.10131868365471872,0.1270410633259779,0.1905763157794591,0.10185720924044481,0.09745208390372942,0.11880265832386185,0.7378694612837688,0.10645509711456845,0.10185720924044481,0.6038460956980113,1.0,0.36788532397574314,0.554113757027821,0.6691400980505047,0.5231187060051339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30754686012269145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mosh -s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13290497651768965,0.06500849033318748,0.06500849033318748,0.07629585357697781,0.08434087800118491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13290497651768965,0.06584048322281925,0.07629585357697781,0.08434087800118491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44640784346059115,0.2695616333626469,1.0,0.47504937928612245,0.1764253330149524,0.1408881546935092,0.08737848715708256,0.08626059418170758,0.0709578443984418,0.07490228949859516,0.09391818132852915,0.1408881546935092,0.07530040757385478,0.07204381203445069,0.08782774100482653,0.089134044954008,0.07869950748521304,0.07530040757385478,0.44640784346059115,0.2695616333626469,0.2719681310963443,0.2122263227061546,0.29201573904121764,0.45025186661725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mosh -c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15015451798811008,0.07344584670097172,0.07344584670097172,0.08619818022252698,0.09528735653684359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24599643591024473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15015451798811008,0.07438582272433429,0.08619818022252698,0.09528735653684359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20926135596812928,0.0,0.0,0.2563787737810774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043464610372589,0.551929342231799,0.47504937928612245,1.0000000000000002,0.1993233175600917,0.15917382112040354,0.09871921251839423,0.09745622985756525,0.08016735868205216,0.08462374751159503,0.10610768397997654,0.15917382112040354,0.08507353674642483,0.08139427246066373,0.09922677436242586,0.34104871728886443,0.08891380083702864,0.08507353674642483,0.5043464610372589,0.551929342231799,0.3072664749123467,0.23977086505929512,0.32991603241312545,0.7045229247245937,0.0,0.21581289913702245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568703707965552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mosh --predict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11766263112166306,0.05755292403841587,0.05755292403841587,0.06754578429458205,0.07466815672932875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11766263112166306,0.05828949895858494,0.06754578429458205,0.07466815672932875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39521109586088,0.2386466772121248,0.1764253330149524,0.1993233175600917,1.0,0.1247302502093121,0.07735739452137334,0.07636770826400782,0.0628199702479234,0.06631204256123684,0.08314707706829433,0.1247302502093121,0.0666645020511635,0.06378139255665667,0.36268046566860956,0.07891161434733225,0.06967377265558358,0.0666645020511635,0.39521109586088,0.2386466772121248,0.24077718325150904,0.4222097801654442,0.25852561043832234,0.18891866762701376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
