sid,tactic_id,tech_id
2059454,TA0011,T1071
2059455,TA0011,T1071
2059456,TA0011,T1071
2059457,TA0011,T1568
2059458,TA0011,T1568
2059459,TA0011,T1568
2059460,TA0011,T1568
2059461,TA0011,T1568
2059462,TA0011,T1568
2059463,TA0001,T1190
2059464,TA0001,T1190
2059419,TA0011,T1071
2059465,TA0011,T1071
2059466,TA0011,T1071
2059467,TA0001,T1189
2059468,TA0001,T1189
2059469,TA0001,T1189
2059470,TA0001,T1189
2048479,TA0011,T1071
2048480,TA0011,T1071
2048481,TA0011,T1071
2048482,TA0011,T1071
2048483,TA0011,T1071
2048487,TA0011,T1071
2059087,TA0001,T1189
2059577,TA0011,T1568
2059578,TA0011,T1568
2059579,TA0011,T1071
2059580,TA0011,T1071
2059581,TA0011,T1071
2059582,TA0011,T1071
2059583,TA0011,T1071
2059584,TA0011,T1071
2059585,TA0011,T1071
2059586,TA0011,T1071
2059587,TA0011,T1071
2059588,TA0011,T1071
2059589,TA0011,T1071
2059590,TA0011,T1071
2059591,TA0011,T1071
2059592,TA0011,T1071
2059593,TA0011,T1071
2059594,TA0011,T1071
2059595,TA0011,T1071
2059596,TA0011,T1071
2059597,TA0011,T1071
2059598,TA0011,T1071
2059599,TA0011,T1071
2059600,TA0011,T1071
2059601,TA0011,T1071
2059602,TA0011,T1071
2059603,TA0011,T1071
2059604,TA0011,T1071
2059605,TA0011,T1071
2059606,TA0011,T1071
2059607,TA0011,T1071
2057791,TA0001,T1189
2057792,TA0001,T1189
2057793,TA0001,T1189
2057794,TA0001,T1189
2057795,TA0001,T1189
2057796,TA0001,T1189
2057797,TA0001,T1189
2057798,TA0001,T1189
2057799,TA0001,T1189
2057800,TA0001,T1189
2057801,TA0001,T1189
2057802,TA0001,T1189
2057803,TA0001,T1189
2057804,TA0001,T1189
2057890,TA0011,T1071
2059611,TA0011,T1071
2059612,TA0011,T1071
2059613,TA0011,T1071
2059614,TA0011,T1071
2059615,TA0011,T1071
2059616,TA0011,T1071
2059617,TA0011,T1071
2059618,TA0011,T1071
2059619,TA0011,T1071
2059620,TA0011,T1071
2059621,TA0011,T1071
2059622,TA0011,T1071
2059623,TA0011,T1071
2059624,TA0011,T1071
2059625,TA0011,T1071
2059626,TA0011,T1071
2059629,TA0001,T1189
2059630,TA0001,T1189
2059631,TA0001,T1189
2059632,TA0001,T1189
2059633,TA0011,T1071
2059634,TA0011,T1071
2059635,TA0011,T1071
2059636,TA0011,T1071
2059637,TA0011,T1071
2059638,TA0011,T1071
2059639,TA0011,T1071
2059640,TA0011,T1071
2059641,TA0011,T1071
2059642,TA0011,T1071
2059643,TA0011,T1071
2059644,TA0011,T1071
2059645,TA0011,T1071
2059646,TA0011,T1071
2059647,TA0011,T1071
2059648,TA0011,T1071
2059649,TA0011,T1071
2059650,TA0011,T1071
2059651,TA0011,T1071
2059652,TA0011,T1071
2059653,TA0011,T1071
2059654,TA0011,T1071
2059655,TA0011,T1071
2059656,TA0011,T1071
2059657,TA0011,T1071
2059658,TA0011,T1071
2059659,TA0011,T1071
2059660,TA0011,T1071
2059661,TA0011,T1071
2059662,TA0011,T1071
2059663,TA0011,T1071
2059664,TA0011,T1071
2059665,TA0011,T1071
2059666,TA0011,T1071
2059667,TA0011,T1071
2059668,TA0011,T1071
2059669,TA0011,T1071
2059670,TA0011,T1071
2059671,TA0011,T1071
2059672,TA0011,T1071
2059673,TA0011,T1071
2059674,TA0011,T1071
2059675,TA0011,T1071
2059676,TA0011,T1071
2059677,TA0011,T1071
2059678,TA0001,T1189
2059679,TA0001,T1189
2059680,TA0001,T1189
2059682,TA0001,T1190
2059683,TA0001,T1190
2059684,TA0001,T1190
2059685,TA0011,T1071
2059686,TA0011,T1071
2059687,TA0011,T1071
2059688,TA0011,T1071
2059689,TA0011,T1071
2059690,TA0011,T1071
2059691,TA0011,T1071
2059692,TA0011,T1071
2059693,TA0011,T1071
2059694,TA0011,T1071
2059695,TA0011,T1071
2059696,TA0011,T1071
2059697,TA0011,T1071
2059698,TA0011,T1071
2059699,TA0011,T1071
2059700,TA0011,T1071
2059701,TA0011,T1071
2059702,TA0011,T1071
2059703,TA0011,T1071
2059704,TA0011,T1071
2059705,TA0011,T1071
2059706,TA0011,T1071
2059707,TA0011,T1071
2059708,TA0011,T1071
2057872,TA0001,T1189
2057873,TA0001,T1189
2057874,TA0001,T1189
2057875,TA0001,T1189
2057881,TA0001,T1189
2057882,TA0001,T1189
2057883,TA0001,T1189
2057884,TA0001,T1189
2057885,TA0001,T1189
2057886,TA0001,T1189
2057887,TA0001,T1189
2057888,TA0001,T1189
2057895,TA0001,T1189
2057896,TA0001,T1189
2059185,TA0001,T1189
2059709,TA0001,T1190
2059710,TA0001,T1190
2059711,TA0001,T1190
2059712,TA0001,T1190
2059715,TA0001,T1189
2059716,TA0001,T1189
2059718,TA0001,T1189
2059719,TA0001,T1189
2059720,TA0001,T1190
2059721,TA0001,T1190
2059726,TA0001,T1189
2059727,TA0001,T1189
2059728,TA0001,T1189
2059729,TA0001,T1189
2059730,TA0011,T1071
2059731,TA0011,T1071
2059732,TA0011,T1071
2059733,TA0011,T1071
2059734,TA0011,T1071
2059735,TA0011,T1071
2059736,TA0011,T1071
2059737,TA0011,T1071
2059738,TA0011,T1071
2059739,TA0011,T1071
2059741,TA0001,T1190
2059742,TA0001,T1190
2059743,TA0001,T1190
2059744,TA0001,T1190
2059745,TA0011,T1105
2059746,TA0001,T1190
2059747,TA0001,T1190
2059748,TA0001,T1190
2059749,TA0001,T1190
2059750,TA0011,T1071
2059751,TA0011,T1071
2059752,TA0011,T1071
2059753,TA0011,T1071
2059754,TA0011,T1071
2059755,TA0011,T1071
2059756,TA0011,T1071
2059757,TA0011,T1071
2059758,TA0011,T1071
2059759,TA0011,T1105
2059761,TA0001,T1189
2059762,TA0001,T1189
2059763,TA0001,T1189
2059764,TA0001,T1189
2059785,TA0001,T1190
2059787,TA0001,T1189
2059788,TA0001,T1189
2059789,TA0001,T1189
2059790,TA0001,T1189
2059791,TA0001,T1189
2059792,TA0001,T1189
2059767,TA0011,T1071
2059768,TA0011,T1071
2059769,TA0011,T1071
2059770,TA0011,T1071
2059771,TA0011,T1071
2059772,TA0011,T1071
2059773,TA0011,T1071
2059774,TA0011,T1071
2059775,TA0011,T1071
2059776,TA0011,T1071
2059777,TA0011,T1071
2059778,TA0011,T1071
2059779,TA0011,T1071
2059780,TA0011,T1071
2059781,TA0011,T1071
2059782,TA0011,T1071
2059783,TA0011,T1071
2059784,TA0011,T1071
2059803,TA0011,T1041
2059793,TA0001,T1190
2059804,TA0011,T1041
2059805,TA0011,T1041
2059806,TA0011,T1041
2059807,TA0011,T1041
2059794,TA0040,T1496
2059795,TA0011,T1071
2059796,TA0011,T1071
2059797,TA0001,T1189
2059798,TA0001,T1189
2059801,TA0001,T1189
2059802,TA0001,T1189
2059808,TA0011,T1071
2059809,TA0011,T1071
2059810,TA0011,T1071
2059811,TA0011,T1071
2059812,TA0011,T1071
2059813,TA0011,T1071
2059814,TA0011,T1071
2059815,TA0011,T1071
2059816,TA0011,T1071
2059817,TA0011,T1071
2059818,TA0011,T1071
2059819,TA0011,T1071
2059820,TA0011,T1071
2059821,TA0011,T1071
2059822,TA0011,T1071
2059823,TA0011,T1071
2059824,TA0011,T1071
2059825,TA0011,T1071
2059826,TA0011,T1071
2059827,TA0011,T1071
2059828,TA0011,T1071
2059829,TA0011,T1071
2059830,TA0011,T1071
2059831,TA0011,T1071
2059832,TA0011,T1071
2059833,TA0011,T1071
2059834,TA0011,T1071
2059835,TA0011,T1071
2059836,TA0011,T1071
2059837,TA0011,T1071
2059838,TA0011,T1071
2059839,TA0011,T1071
2059842,TA0001,T1190
2059843,TA0001,T1190
2059844,TA0011,T1568
2059845,TA0011,T1568
2059846,TA0011,T1071
2059847,TA0011,T1071
2059848,TA0011,T1071
2059849,TA0011,T1071
2059850,TA0011,T1071
2059851,TA0011,T1071
2059852,TA0011,T1071
2059853,TA0011,T1071
2059854,TA0011,T1071
2059855,TA0011,T1071
2059856,TA0011,T1071
2059857,TA0011,T1071
2059858,TA0011,T1071
2059859,TA0011,T1071
2059860,TA0011,T1071
2059861,TA0011,T1071
2059862,TA0011,T1071
2059863,TA0011,T1071
2059864,TA0011,T1071
2058017,TA0001,T1189
2058018,TA0001,T1189
2058019,TA0001,T1189
2058020,TA0001,T1189
2058021,TA0001,T1189
2058022,TA0001,T1189
2058023,TA0001,T1189
2058024,TA0001,T1189
2058025,TA0001,T1189
2058026,TA0001,T1189
2058049,TA0001,T1189
2058050,TA0001,T1189
2058065,TA0001,T1189
2058066,TA0001,T1189
2058088,TA0001,T1189
2058089,TA0001,T1189
2058090,TA0001,T1189
2058091,TA0001,T1189
2058092,TA0001,T1189
2058093,TA0001,T1189
2058094,TA0001,T1189
2058095,TA0001,T1189
2058099,TA0001,T1189
2058100,TA0001,T1189
2059865,TA0001,T1189
2059866,TA0001,T1189
2059871,TA0001,T1189
2059872,TA0001,T1189
2059873,TA0001,T1190
2013267,TA0005,T1027
2013274,TA0005,T1027
2059874,TA0011,T1071
2059875,TA0011,T1071
2059876,TA0011,T1071
2059877,TA0011,T1071
2059878,TA0001,T1190
2059879,TA0001,T1190
2059880,TA0001,T1190
2059881,TA0001,T1190
2059882,TA0001,T1566
2059885,TA0001,T1189
2059886,TA0001,T1189
2059887,TA0001,T1189
2059888,TA0001,T1189
2059889,TA0007,T1082
2059890,TA0001,T1190
2059891,TA0001,T1190
2059892,TA0001,T1190
2059893,TA0001,T1190
2059894,TA0011,T1071
2059895,TA0011,T1071
2059896,TA0011,T1071
2059897,TA0011,T1071
2059898,TA0001,T1190
2059899,TA0001,T1189
2059900,TA0001,T1189
2059901,TA0001,T1189
2059902,TA0001,T1189
2059905,TA0011,T1568
2059906,TA0011,T1568
2059907,TA0011,T1071
2059908,TA0011,T1071
2059909,TA0011,T1071
2059910,TA0011,T1071
2059911,TA0011,T1071
2059912,TA0011,T1071
2059913,TA0011,T1071
2059914,TA0011,T1071
2059915,TA0011,T1071
2059916,TA0011,T1071
2059917,TA0011,T1071
2059918,TA0011,T1071
2059919,TA0011,T1071
2059920,TA0011,T1071
2059921,TA0011,T1071
2059922,TA0011,T1071
2059923,TA0011,T1071
2059924,TA0011,T1071
2059925,TA0011,T1071
2059926,TA0011,T1071
2059927,TA0011,T1071
2059928,TA0011,T1071
2059929,TA0011,T1071
2059930,TA0011,T1071
2059931,TA0011,T1071
2059932,TA0011,T1071
2059933,TA0011,T1071
2059934,TA0011,T1071
2059935,TA0011,T1071
2059936,TA0011,T1071
2059939,TA0001,T1189
2059940,TA0001,T1189
2059943,TA0001,T1189
2059944,TA0001,T1189
2059945,TA0001,T1189
2059946,TA0001,T1189
2059947,TA0001,T1189
2059948,TA0001,T1189
2059949,TA0001,T1189
2059950,TA0001,T1189
2059953,TA0001,T1189
2059954,TA0001,T1189
2058121,TA0001,T1189
2058122,TA0001,T1189
2058123,TA0001,T1189
2058125,TA0001,T1189
2058126,TA0001,T1189
2058127,TA0001,T1189
2058128,TA0001,T1189
2058129,TA0001,T1189
2058149,TA0001,T1189
2058150,TA0001,T1189
2058151,TA0001,T1189
2058152,TA0001,T1189
2058155,TA0001,T1189
2058156,TA0001,T1189
2059358,TA0001,T1189
2059378,TA0001,T1189
2059446,TA0001,T1189
2059958,TA0011,T1568
2059959,TA0011,T1568
2059960,TA0011,T1071
2059961,TA0011,T1071
2059962,TA0011,T1071
2059963,TA0011,T1071
2059964,TA0011,T1071
2059965,TA0011,T1071
2059966,TA0011,T1071
2059967,TA0011,T1071
2059968,TA0011,T1071
2059969,TA0011,T1071
2059970,TA0011,T1071
2059971,TA0011,T1071
2059972,TA0011,T1071
2059973,TA0011,T1071
2059974,TA0011,T1071
2059981,TA0011,T1568
2059982,TA0011,T1568
2059983,TA0011,T1071
2059984,TA0011,T1071
2059985,TA0011,T1071
2059986,TA0011,T1071
2059987,TA0011,T1071
2059988,TA0011,T1071
2059989,TA0011,T1071
2059990,TA0011,T1071
2059991,TA0011,T1071
2059992,TA0011,T1071
2059993,TA0011,T1071
2059994,TA0011,T1071
2059995,TA0011,T1071
2059996,TA0011,T1071
2059997,TA0011,T1071
2059998,TA0011,T1071
2059999,TA0011,T1071
2060000,TA0011,T1071
2060001,TA0011,T1071
2060002,TA0011,T1071
2060003,TA0011,T1071
2060004,TA0011,T1071
2060005,TA0011,T1071
2060006,TA0011,T1071
2060007,TA0011,T1071
2060008,TA0011,T1071
2060009,TA0011,T1071
2060010,TA0011,T1071
2060011,TA0011,T1071
2060012,TA0011,T1071
2060013,TA0011,T1568
2060014,TA0011,T1568
2060017,TA0011,T1071
2060018,TA0011,T1071
2060019,TA0011,T1071
2060020,TA0011,T1071
2060021,TA0001,T1190
2060022,TA0001,T1189
2060023,TA0001,T1189
2060024,TA0001,T1189
2060025,TA0001,T1189
2060028,TA0001,T1189
2060029,TA0001,T1189
2060016,TA0001,T1189
2060032,TA0001,T1189
2060033,TA0011,T1105
2060034,TA0001,T1189
2060035,TA0001,T1189
2059681,TA0001,T1190
2060040,TA0011,T1568
2060041,TA0011,T1568
2060044,TA0011,T1071
2060045,TA0011,T1071
2060046,TA0011,T1071
2060047,TA0011,T1071
2060048,TA0011,T1071
2060051,TA0001,T1189
2060052,TA0001,T1189
2060053,TA0001,T1189
2060054,TA0001,T1189
2060057,TA0011,T1071
2060058,TA0011,T1071
2060059,TA0011,T1071
2060060,TA0011,T1071
2060061,TA0011,T1071
2060062,TA0011,T1071
2060063,TA0011,T1071
2060064,TA0011,T1071
2060065,TA0011,T1071
2060066,TA0011,T1071
2060067,TA0011,T1071
2060068,TA0011,T1071
2060069,TA0011,T1071
2060070,TA0011,T1071
2060071,TA0011,T1071
2060072,TA0011,T1071
2060073,TA0011,T1071
2060074,TA0011,T1071
2060075,TA0011,T1071
2060076,TA0011,T1071
2060077,TA0011,T1071
2060078,TA0011,T1071
2060079,TA0011,T1071
2060080,TA0011,T1071
2060081,TA0011,T1071
2060082,TA0011,T1071
2060083,TA0011,T1071
2060043,TA0001,T1189
2060086,TA0001,T1190
2060087,TA0001,T1189
2060088,TA0001,T1189
2060092,TA0011,T1568
2060093,TA0011,T1568
2060094,TA0011,T1071
2060095,TA0011,T1071
2060096,TA0011,T1071
2060097,TA0011,T1071
2060098,TA0011,T1071
2060099,TA0011,T1071
2060100,TA0011,T1071
2060101,TA0011,T1071
2060102,TA0011,T1071
2060103,TA0011,T1071
2060104,TA0011,T1071
2060105,TA0011,T1071
2060108,TA0011,T1071
2060111,TA0001,T1189
2060112,TA0001,T1189
2060113,TA0001,T1189
2060116,TA0011,T1568
2060117,TA0011,T1568
2060119,TA0001,T1189
2060120,TA0011,T1071
2060121,TA0011,T1071
2060122,TA0011,T1071
2060123,TA0011,T1071
2060124,TA0011,T1071
2060125,TA0011,T1071
2060126,TA0011,T1071
2060127,TA0011,T1071
2060128,TA0011,T1071
2060129,TA0011,T1071
2060130,TA0011,T1071
2060131,TA0011,T1071
2060132,TA0011,T1071
2060133,TA0011,T1071
2060134,TA0001,T1189
2060135,TA0001,T1189
2060136,TA0011,T1071
2060137,TA0011,T1071
2060140,TA0011,T1071
2060141,TA0011,T1071
2060142,TA0011,T1071
2060143,TA0011,T1071
2060163,TA0011,T1568
2060164,TA0011,T1568
2060165,TA0011,T1568
2060166,TA0011,T1568
2060167,TA0011,T1568
2060168,TA0011,T1568
2060169,TA0011,T1568
2060170,TA0011,T1568
2060209,TA0001,T1189
2060173,TA0011,T1071
2060174,TA0011,T1071
2060175,TA0011,T1071
2060176,TA0011,T1071
2060179,TA0011,T1071
2060180,TA0011,T1071
2060181,TA0011,T1071
2060182,TA0011,T1071
2060183,TA0011,T1071
2060184,TA0011,T1071
2060185,TA0011,T1071
2060186,TA0011,T1071
2060187,TA0001,T1189
2060188,TA0001,T1189
2060189,TA0001,T1189
2060190,TA0001,T1189
2060191,TA0001,T1189
2060192,TA0001,T1189
2060193,TA0001,T1189
2060194,TA0001,T1189
2060195,TA0001,T1189
2060196,TA0001,T1189
2060197,TA0001,T1189
2060202,TA0011,T1071
2060203,TA0011,T1071
2060204,TA0011,T1071
2060205,TA0011,T1071
2060206,TA0011,T1071
2060207,TA0011,T1071
2060210,TA0001,T1566
2060211,TA0001,T1566
2060110,TA0001,T1189
2060212,TA0043,T1590
2060213,TA0043,T1590
2060228,TA0001,T1190
2060214,TA0011,T1071
2060215,TA0011,T1071
2060216,TA0011,T1071
2060217,TA0011,T1071
2060218,TA0011,T1071
2060219,TA0011,T1071
2060220,TA0011,T1071
2060221,TA0011,T1071
2060222,TA0011,T1071
2060223,TA0011,T1071
2060229,TA0001,T1190
2060226,TA0001,T1189
2060227,TA0001,T1189
2060138,TA0011,T1071
2060139,TA0011,T1071
2060230,TA0001,T1189
2060231,TA0001,T1189
2058720,TA0001,T1189
2059086,TA0001,T1189
2060208,TA0001,T1189
2059445,TA0001,T1189
2059377,TA0001,T1189
2060015,TA0001,T1189
2060042,TA0001,T1189
2060118,TA0001,T1189
2060232,TA0001,T1190
2060235,TA0001,T1189
2060236,TA0001,T1189
2060237,TA0011,T1568
2060238,TA0011,T1568
2060239,TA0011,T1568
2060240,TA0011,T1568
2060241,TA0011,T1568
2060242,TA0011,T1568
2060245,TA0011,T1071
2060246,TA0011,T1071
2060247,TA0011,T1071
2060248,TA0011,T1071
2060177,TA0011,T1071
2060178,TA0011,T1071
2060250,TA0011,T1665
2013361,TA0011,T1090
2060253,TA0011,T1090
2060254,TA0011,T1071
2060255,TA0011,T1041
2060256,TA0011,T1041
2060257,TA0011,T1071
2060258,TA0011,T1071
2060261,TA0011,T1071
2060262,TA0011,T1071
2060263,TA0011,T1071
2060264,TA0011,T1071
2060268,TA0001,T1189
2060269,TA0011,T1071
2060270,TA0011,T1071
2060271,TA0011,T1071
2060272,TA0011,T1071
2060273,TA0011,T1071
2060274,TA0011,T1071
2060275,TA0001,T1189
2060276,TA0001,T1189
2060277,TA0001,T1189
2060278,TA0001,T1189
2060279,TA0001,T1189
2060280,TA0001,T1189
2060281,TA0001,T1189
2060282,TA0001,T1189
2060244,TA0001,T1189
2060284,TA0001,T1189
2060285,TA0011,T1071
2060286,TA0011,T1071
2060287,TA0011,T1071
2060288,TA0011,T1071
2060289,TA0011,T1071
2060290,TA0011,T1071
2060291,TA0011,T1071
2060292,TA0011,T1071
2060295,TA0011,T1071
2060296,TA0011,T1071
2060297,TA0011,T1071
2060298,TA0011,T1071
2060299,TA0011,T1071
2060300,TA0011,T1071
2060301,TA0011,T1071
2060302,TA0011,T1071
2060303,TA0011,T1071
2060304,TA0011,T1071
2060305,TA0011,T1071
2060306,TA0011,T1071
2060307,TA0011,T1071
2060308,TA0011,T1071
2060309,TA0011,T1071
2060310,TA0011,T1071
2060311,TA0011,T1071
2060312,TA0011,T1071
2060313,TA0011,T1071
2060314,TA0011,T1071
2060315,TA0011,T1071
2060316,TA0011,T1071
2060317,TA0011,T1071
2060318,TA0011,T1071
2060319,TA0011,T1071
2060320,TA0011,T1071
2060321,TA0011,T1071
2060322,TA0011,T1071
2060324,TA0011,T1568
2060325,TA0011,T1568
2060327,TA0001,T1189
2060328,TA0011,T1071
2060329,TA0011,T1071
2060330,TA0011,T1071
2060331,TA0011,T1071
2060332,TA0011,T1071
2060333,TA0011,T1071
2060334,TA0011,T1071
2060335,TA0011,T1071
2060336,TA0011,T1071
2060337,TA0011,T1071
2060338,TA0011,T1071
2060339,TA0011,T1071
2060340,TA0011,T1071
2060341,TA0011,T1071
2060342,TA0011,T1071
2060343,TA0011,T1071
2060344,TA0011,T1071
2060345,TA0011,T1071
2060346,TA0011,T1071
2060347,TA0011,T1071
2060348,TA0001,T1190
2060349,TA0001,T1189
2060350,TA0001,T1189
2060351,TA0001,T1189
2060352,TA0001,T1189
2060353,TA0001,T1189
2060354,TA0001,T1189
2060249,TA0011,T1665
2060363,TA0001,T1190
2060364,TA0011,T1568
2060365,TA0011,T1568
2060366,TA0011,T1568
2060367,TA0011,T1568
2060369,TA0001,T1189
2060370,TA0011,T1071
2060371,TA0011,T1071
2060373,TA0001,T1189
2060374,TA0001,T1189
2060375,TA0001,T1189
2060376,TA0001,T1189
2060293,TA0011,T1071
2060294,TA0011,T1071
2060377,TA0037,T1041
2060378,TA0037,T1041
2060379,TA0037,T1041
2060326,TA0001,T1189
2060243,TA0001,T1189
2060267,TA0001,T1189
2060283,TA0001,T1189
2060368,TA0001,T1189
2059186,TA0001,T1189
2059359,TA0001,T1189
2060380,TA0037,T1041
2060381,TA0001,T1189
2060382,TA0001,T1189
2060383,TA0011,T1071
2060384,TA0011,T1071
2060385,TA0011,T1071
2060386,TA0011,T1071
2060387,TA0011,T1071
2060388,TA0011,T1071
2060389,TA0011,T1071
2060390,TA0011,T1071
2060391,TA0011,T1071
2060392,TA0011,T1071
2060224,TA0001,T1189
2060225,TA0001,T1189
2060393,TA0001,T1189
2060394,TA0001,T1189
2060395,TA0001,T1189
2060396,TA0001,T1189
2060397,TA0001,T1189
2060398,TA0001,T1189
2060401,TA0001,T1566
2060402,TA0001,T1566
2060403,TA0001,T1566
2060404,TA0011,T1568
2060405,TA0011,T1568
2060406,TA0001,T1190
2060407,TA0001,T1189
2060408,TA0001,T1189
2060409,TA0001,T1190
2060410,TA0011,T1071
2060411,TA0011,T1071
2060412,TA0011,T1071
2060413,TA0011,T1071
2060414,TA0011,T1071
2060415,TA0011,T1071
2060416,TA0011,T1071
2060417,TA0011,T1071
2060418,TA0011,T1071
2060419,TA0011,T1071
2060420,TA0011,T1071
2060421,TA0011,T1071
2060422,TA0011,T1071
2060423,TA0011,T1071
2060424,TA0011,T1071
2060425,TA0011,T1071
2060426,TA0011,T1071
2060427,TA0011,T1071
2060428,TA0001,T1190
2060429,TA0001,T1190
2060430,TA0001,T1189
2060431,TA0001,T1189
2060432,TA0001,T1190
2060433,TA0001,T1190
2060434,TA0001,T1190
2060372,TA0001,T1190
2060435,TA0011,T1573
2060436,TA0011,T1573
2060437,TA0011,T1573
2060438,TA0011,T1573
2060439,TA0011,T1573
2060440,TA0001,T1190
2060441,TA0008,T1210
2060442,TA0001,T1190
2060443,TA0011,T1573
2060444,TA0037,T1041
2060445,TA0037,T1041
2060446,TA0037,T1041
2060447,TA0037,T1041
2060448,TA0037,T1041
2060449,TA0037,T1041
2060450,TA0037,T1041
2060451,TA0037,T1041
2060452,TA0037,T1041
2060453,TA0037,T1041
2060454,TA0037,T1041
2060455,TA0037,T1041
2060456,TA0037,T1041
2060457,TA0037,T1041
2060458,TA0037,T1041
2060460,TA0037,T1041
2060461,TA0037,T1041
2060462,TA0037,T1041
2060463,TA0037,T1041
2060464,TA0037,T1041
2060465,TA0037,T1041
2060466,TA0037,T1041
2060467,TA0037,T1041
2060468,TA0037,T1041
2060469,TA0037,T1041
2060470,TA0037,T1041
2060471,TA0037,T1041
2060472,TA0037,T1041
2060473,TA0037,T1041
2060474,TA0037,T1041
2060475,TA0037,T1041
2060476,TA0037,T1041
2060477,TA0037,T1041
2060478,TA0011,T1568
2060479,TA0011,T1568
2060480,TA0001,T1189
2060481,TA0001,T1189
2060482,TA0011,T1071
2060483,TA0011,T1071
2060484,TA0011,T1071
2060485,TA0011,T1071
2060486,TA0011,T1071
2060487,TA0011,T1071
2060488,TA0011,T1071
2060489,TA0011,T1071
2060490,TA0011,T1071
2060491,TA0011,T1071
2060492,TA0011,T1071
2060493,TA0011,T1071
2060494,TA0011,T1071
2060495,TA0011,T1071
2060496,TA0011,T1071
2060497,TA0011,T1071
2060498,TA0001,T1189
2060499,TA0001,T1189
2060500,TA0001,T1189
2060501,TA0001,T1189
2060502,TA0011,T1573
2060503,TA0011,T1573
2060504,TA0011,T1573
2060505,TA0011,T1573
2060506,TA0001,T1190
2060507,TA0011,T1219
2060508,TA0011,T1219
2060510,TA0011,T1219
2060511,TA0011,T1219
2059975,TA0011,T1573
2060512,TA0011,T1219
2060323,TA0001,T1190
2060513,TA0011,T1219
2060514,TA0001,T1190
2060515,TA0001,T1190
2060516,TA0001,T1190
2060517,TA0010,T1567
2060518,TA0011,T1568
2060519,TA0011,T1568
2060520,TA0011,T1568
2060521,TA0011,T1568
2060522,TA0001,T1189
2060523,TA0001,T1189
2060524,TA0001,T1189
2060525,TA0001,T1189
2060526,TA0001,T1189
2060527,TA0001,T1189
2060528,TA0011,T1071
2060529,TA0011,T1071
2060530,TA0011,T1071
2060531,TA0011,T1071
2060532,TA0011,T1071
2060533,TA0011,T1071
2060534,TA0011,T1071
2060535,TA0011,T1071
2060536,TA0011,T1071
2060537,TA0011,T1071
2060538,TA0011,T1071
2060539,TA0011,T1071
2060540,TA0011,T1071
2060541,TA0011,T1071
2060542,TA0011,T1071
2060543,TA0001,T1189
2060544,TA0011,T1071
2060545,TA0011,T1071
2060546,TA0001,T1189
2060547,TA0011,T1071
2060548,TA0001,T1189
2060549,TA0011,T1071
2060550,TA0011,T1071
2060551,TA0011,T1071
2060552,TA0001,T1189
2060553,TA0011,T1071
2060554,TA0011,T1071
2060555,TA0001,T1189
2060556,TA0011,T1071
2060557,TA0011,T1071
2060558,TA0011,T1071
2060559,TA0011,T1071
2060560,TA0011,T1071
2060561,TA0011,T1071
2060562,TA0011,T1071
2060563,TA0011,T1071
2060564,TA0011,T1071
2060565,TA0011,T1071
2060567,TA0011,T1071
2060568,TA0011,T1071
2060570,TA0011,T1071
2060572,TA0011,T1071
2060573,TA0011,T1071
2060574,TA0011,T1568
2060575,TA0011,T1568
2060576,TA0001,T1189
2060577,TA0001,T1189
2060578,TA0011,T1071
2060579,TA0011,T1071
2060580,TA0011,T1071
2060581,TA0011,T1071
2060582,TA0011,T1071
2060583,TA0011,T1071
2060584,TA0011,T1071
2060586,TA0011,T1071
2060587,TA0011,T1071
2060588,TA0001,T1189
2060589,TA0001,T1189
2060590,TA0001,T1189
2060591,TA0001,T1189
2060592,TA0001,T1189
2060593,TA0001,T1189
2060144,TA0008,T1210
2060594,TA0001,T1190
2060595,TA0011,T1219
2060596,TA0011,T1219
2060597,TA0011,T1219
2060598,TA0011,T1219
2060599,TA0011,T1219
2060600,TA0011,T1219
2060601,TA0011,T1219
2060602,TA0011,T1219
2060603,TA0011,T1219
2060604,TA0011,T1219
2060605,TA0011,T1071
2060606,TA0011,T1219
2060607,TA0011,T1219
2060608,TA0011,T1219
2060609,TA0011,T1219
2060610,TA0011,T1219
2060611,TA0011,T1219
2060612,TA0011,T1219
2060613,TA0011,T1219
2060614,TA0011,T1219
2060615,TA0011,T1219
2060616,TA0001,T1189
2060617,TA0001,T1189
2060620,TA0011,T1071
2060621,TA0011,T1071
2060622,TA0011,T1071
2060623,TA0011,T1071
2060624,TA0011,T1219
2060625,TA0011,T1219
2060630,TA0011,T1219
2060631,TA0011,T1071
2060632,TA0011,T1219
2060633,TA0001,T1189
2060634,TA0001,T1189
2060635,TA0011,T1071
2060636,TA0001,T1189
2060637,TA0001,T1189
2060638,TA0010,T1567
2060639,TA0011,T1071
2060640,TA0011,T1071
2060641,TA0011,T1071
2060642,TA0011,T1071
2060643,TA0011,T1071
2060644,TA0011,T1071
2060645,TA0011,T1071
2060646,TA0011,T1071
2060647,TA0011,T1071
2060648,TA0011,T1071
2060655,TA0001,T1566
2060656,TA0001,T1566
2060657,TA0011,T1071
2060658,TA0011,T1071
2060659,TA0011,T1071
2060660,TA0011,T1071
2060661,TA0011,T1071
2060662,TA0011,T1071
2060663,TA0011,T1071
2060664,TA0011,T1071
2060665,TA0011,T1071
2060666,TA0011,T1071
2060667,TA0011,T1071
2060668,TA0011,T1071
2060669,TA0002,T1203
2060459,TA0037,T1041
2060671,TA0001,T1190
